GEOID,COSUB,MassEnviroScore,PollutionBurden100,PopCharacteristics100,NAME,minorityE,minorityPctE,limitEngE,limitEngM,limitEngpctE,limitEngpctM,medHHincE,medHHincM,medHHincMA,medHHincMAPCT,MUNI,medHHincMUNIE,medHHincMUNIM,medHHincMUNIPCT,EJ_CRITERIA,MEDIANHHI,LIMITEDENGLISH,MINORITY_POPULATION,EJ,EJ_CRITERIA_CNT,EJ_CRIT_DESC,LARName,geometry,popMES,popMHI,popLEP,popLAR,DAC
250235052023,Scituate,31.163245356793745,43.87096774193548,19.393939393939394,"Block Group 3, Census Tract 5052.02, Plymouth County",2,0.17467248908296942,0,14,0,2.2364217252396164,114500,47825,101341,112.98487285501426,Scituate,131861,14446,130.11614252869026,,,,,No,0,,None,"list(list(c(-70.734434, -70.730329, -70.730471, -70.726982, -70.727249, -70.723446, -70.718318, -70.7134505816038, -70.714286, -70.715895, -70.71595, -70.718707, -70.7186428798319, -70.721335, -70.725377, -70.730536, -70.734251, -70.733444, -70.734434, 42.193494, 42.193751, 42.197882, 42.197877, 42.200947, 42.200839, 42.201426, 42.2023667513574, 42.198598, 42.195899, 42.190145, 42.184853, 42.1847186336366, 42.182648, 42.18266, 42.184454, 42.187161, 42.189338, 42.193494)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250250203042,Boston,71.98435972629521,95.24926686217009,41.87683284457478,"Block Group 2, Census Tract 203.04, Suffolk County",177,49.166666666666664,0,14,0,6.829268292682928,192689,137851,101341,190.13923288698552,Boston,94755,2136,93.50114958407752,M,,,M,Yes,1,Minority,None,"list(list(c(-71.063716, -71.063388, -71.062941, -71.060673, -71.059421, -71.058958, -71.062195, -71.062911, -71.063721, -71.063716, 42.362198, 42.364193, 42.364547, 42.365777, 42.364629, 42.363385, 42.362258, 42.361229, 42.361241, 42.362198)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250214171003,Quincy,55.40566959921799,64.65298142717498,35.386119257087,"Block Group 3, Census Tract 4171, Norfolk County",297,40.7967032967033,21,36.29049462324811,6.60377358490566,10.852326570052554,84432,77576,101341,83.31474921305296,Quincy,95711,3937,94.44449926485825,M,,,M,Yes,1,Minority,None,"list(list(c(-71.0307, -71.02787, -71.02586, -71.02488, -71.02608, -71.02621, -71.02405, -71.02104, -71.02338, -71.02238, -71.02601, -71.028764, -71.0307, 42.25964, 42.26068, 42.26144, 42.26183, 42.26294, 42.26307, 42.26434, 42.26178, 42.26043, 42.25948, 42.25886, 42.258407, 42.25964)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250214162006,Milton,53.118279569892465,75.17106549364614,28.11339198435973,"Block Group 6, Census Tract 4162, Norfolk County",770,62.247372675828615,0,14,0,3.580562659846547,178542,99873,101341,176.17943379283804,Milton,178053,13216,175.696904510514,M,,,M,Yes,1,Minority,None,"list(list(c(-71.112392, -71.108986, -71.107179, -71.103165, -71.098819, -71.09947, -71.09898, -71.09715, -71.09837, -71.10087, -71.10319, -71.1055, -71.106437, -71.109465, -71.109544, -71.112392, 42.258116, 42.259844, 42.260051, 42.259334, 42.256527, 42.2552, 42.25494, 42.25331, 42.25185, 42.2526, 42.24813, 42.25024, 42.249378, 42.25241, 42.255412, 42.258116)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250277330001,Worcester,97.24340175953078,95.13196480938417,90.4594330400782,"Block Group 1, Census Tract 7330, Worcester County",582,74.51984635083227,0,14,0,6.0606060606060606,36680,30363,101341,36.19463001154518,Worcester,67544,2165,66.65022054252474,IM,I,,M,Yes,2,Low Income and Minority,None,"list(list(c(-71.811948, -71.810968, -71.81005, -71.808866, -71.808445, -71.807628, -71.806889, -71.805938, -71.80532, -71.805007, -71.802879, -71.80279, -71.80384, -71.80567, -71.810188, -71.812283, -71.811948, 42.241913, 42.243829, 42.248798, 42.251003, 42.251764, 42.252855, 42.25387, 42.252651, 42.251365, 42.250676, 42.245938, 42.245247, 42.243967, 42.242932, 42.24248, 42.241409, 42.241913)))","<b style=""color:white;background-color:#FF0000;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#FF0000;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",Yes
250092069004,Lynn,88.66080156402737,64.7702834799609,99.17888563049854,"Block Group 4, Census Tract 2069, Essex County",1370,95.3375086986778,256,116.55041827466772,49.32562620423892,16.611823194193974,69245,47546,101341,68.32871197244945,Lynn,74715,3845,73.72632991582874,EM,,E,M,Yes,2,Limited English and Minority,None,"list(list(c(-70.940159, -70.938707, -70.937279, -70.936688, -70.939341, -70.939558, -70.93975, -70.940159, 42.463334, 42.463105, 42.461574, 42.460851, 42.460276, 42.461121, 42.461808, 42.463334)))","<b style=""color:white;background-color:#FF0000;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#FF0000;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",Yes
250251601021,Chelsea,88.71945259042033,85.02443792766373,75.71847507331378,"Block Group 1, Census Tract 1601.02, Suffolk County",921,89.07156673114119,217,167.40967713964446,54.25,34.471791995186074,75750,67524,101341,74.74763422504218,Chelsea,72220,5520,71.26434513178279,EM,,E,M,Yes,2,Limited English and Minority,None,"list(list(c(-71.030379, -71.028921, -71.026185, -71.02839, -71.032154, -71.030379, 42.394883, 42.394365, 42.392384, 42.392821, 42.393878, 42.394883)))","<b style=""color:white;background-color:#FF0000;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#FF0000;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",Yes
250138128001,Westfield,60.50830889540567,44.164222873900286,62.01368523949169,"Block Group 1, Census Tract 8128, Hampden County",406,49.39172749391727,11,30.805843601498726,3.5031847133757963,9.730879201568326,48750,42091,101341,48.10491311512616,Westfield,82847,5110,81.75072280715604,IM,I,,M,Yes,2,Low Income and Minority,None,"list(list(c(-72.746862, -72.745134, -72.742829, -72.744011, -72.743797, -72.743926, -72.739366, -72.73145, -72.734838, -72.736026, -72.738645, -72.73917, -72.739367, -72.745215, -72.74656, -72.746862, 42.132207, 42.137523, 42.137121, 42.142695, 42.143831, 42.14775, 42.145806, 42.144247, 42.139686, 42.139319, 42.13776, 42.136644, 42.135742, 42.1304, 42.13121, 42.132207)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#FF0000;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",Yes
250251601033,Chelsea,89.6969696969697,89.40371456500489,74.07624633431085,"Block Group 3, Census Tract 1601.03, Suffolk County",606,77.99227799227799,73,73.02739212103907,20.391061452513966,20.005266503883735,98750,16201,101341,97.44328554089657,Chelsea,72220,5520,71.26434513178279,M,,,M,Yes,1,Minority,None,"list(list(c(-71.029344, -71.023086, -71.023633, -71.026995, -71.029835, -71.029344, 42.390663, 42.389468, 42.387722, 42.388363, 42.389572, 42.390663)))","<b style=""color:white;background-color:#FF0000;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",Yes
250010121011,Yarmouth,42.619745845552295,25.96285434995113,54.13489736070382,"Block Group 1, Census Tract 121.01, Barnstable County",572,36.502871729419276,0,14,0,2.356902356902357,95682,19430,101341,94.41588300885131,Yarmouth,81985,7063,80.90012926653576,M,,,M,Yes,1,Minority,None,"list(list(c(-70.257057, -70.245063, -70.239946, -70.235163, -70.22894, -70.228654, -70.228624, -70.219579, -70.219599, -70.216826, -70.215627, -70.218697, -70.219345, -70.224385, -70.225941, -70.22525, -70.227706, -70.229642, -70.23584, -70.236316, -70.24141, -70.244944, -70.245561, -70.249216, -70.253882, -70.257723, -70.257057, 41.687019, 41.685757, 41.685479, 41.685848, 41.687258, 41.686259, 41.684234, 41.684099, 41.683693, 41.680807, 41.676698, 41.676115, 41.67486, 41.669532, 41.668465, 41.666855, 
41.664825, 41.664944, 41.662876, 41.663785, 41.664859, 41.664377, 41.668313, 41.677516, 41.683695, 41.684819, 41.687019)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250138008002,Springfield,100,99.6871945259042,99.80449657869013,"Block Group 2, Census Tract 8008, Hampden County",796,97.42962056303548,98,59.19459434779497,43.946188340807176,18.417725699844162,18892,6734,101341,18.642010637353096,Springfield,51339,2156,50.659654039332544,IEM,I,E,M,Yes,3,Low Income and Limited English and Minority,None,"list(list(c(-72.614195, -72.610005, -72.608257, -72.608202, -72.605873, -72.605363, -72.602872, -72.601464, -72.596721, -72.599999, -72.60279, -72.601168, -72.603791, -72.610509, -72.614195, 42.108722, 42.111264, 42.111715, 42.113327, 42.114258, 42.113549, 42.115349, 42.113776, 42.109845, 42.10784, 42.107646, 42.106203, 42.103476, 42.106345, 42.108722)))","<b style=""color:white;background-color:#FF0000;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#FF0000;"">Median Household Income:</b> ","<b style=""color:white;background-color:#FF0000;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",Yes
250173418001,Malden,85.6891495601173,83.2258064516129,71.10459433040079,"Block Group 1, Census Tract 3418, Middlesex County",432,69.23076923076923,89,106.84568311354465,30.16949152542373,31.131306487429427,88116,38789,101341,86.95000049338373,Malden,95298,6032,94.03696430862138,EM,,E,M,Yes,2,Limited English and Minority,None,"list(list(c(-71.04611, -71.044315, -71.040208, -71.038755, -71.039729, -71.045682, -71.04611, 42.433542, 42.433825, 42.433977, 42.434213, 42.431579, 42.431037, 42.433542)))","<b style=""color:white;background-color:#FF0000;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#FF0000;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",Yes
250173411011,Malden,69.3841642228739,73.93939393939394,49.442815249266864,"Block Group 1, Census Tract 3411.01, Middlesex County",1356,57.53075943996606,56,43.40506882842141,6.982543640897755,5.065110101346637,175965,21311,101341,173.63653407801382,Malden,95298,6032,94.03696430862138,M,,,M,Yes,1,Minority,None,"list(list(c(-71.083177, -71.074867, -71.07413, -71.071995, -71.071148, -71.071374, -71.072106, -71.072307, -71.074826, -71.08177, -71.082271, -71.083177, 42.433898, 42.434229, 42.43438, 42.435362, 42.435339, 42.434125, 42.432014, 42.432058, 42.431958, 42.431228, 42.433016, 42.433898)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250173594002,Cambridge,66.17790811339198,95.26881720430109,34.897360703812325,"Block Group 2, Census Tract 3594, Middlesex County",1191,64.34359805510535,115,89.87213138676528,14.33915211970075,10.829975615790636,124123,39611,101341,122.48053601207802,Cambridge,126469,4633,124.79549244629517,M,,,M,Yes,1,Minority,None,"list(list(c(-71.116704, -71.112329, -71.108241, -71.109753, -71.110326, -71.110928, -71.11278, -71.113815, -71.116681, -71.116597, -71.116704, 42.361255, 42.362677, 42.36405, 42.362716, 42.362214, 42.361735, 42.36013, 42.359196, 42.358736, 42.359185, 42.361255)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250039002001,Pittsfield,39.90224828934507,14.428152492668623,87.64418377321604,"Block Group 1, Census Tract 9002, Berkshire County",261,32.625,0,14,0,3.763440860215054,29362,27264,101341,28.973465823309418,Pittsfield,68386,3772,67.48107873417472,IM,I,,M,Yes,2,Low Income and Minority,None,"list(list(c(-73.233342, -73.232734, -73.228549, -73.228373, -73.227736, -73.226769, -73.234013, -73.233342, 42.459087, 42.459014, 42.459673, 42.459242, 42.456881, 42.455399, 42.456265, 42.459087)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#FF0000;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",Yes
250092111002,Danvers,81.23167155425219,61.48582600195503,84.90713587487782,"Block Group 2, Census Tract 2111, Essex County",90,10.477299185098952,16,35.552777669262355,3.800475059382423,8.40566759258207,100885,48391,101341,99.55003404347697,Danvers,117072,7540,115.52283873259587,,,,,No,0,,None,"list(list(c(-70.93649, -70.9361, -70.93522, -70.929026, -70.924239, -70.925381, -70.921584, -70.920585, -70.919413, -70.921433, -70.927353, -70.928734, -70.936649, -70.93649, 42.550466, 42.55158, 42.552794, 42.558082, 42.555681, 42.55297, 42.549647, 42.547682, 42.5428, 42.543245, 42.545657, 42.544977, 42.547098, 42.550466)))","<b style=""color:white;background-color:#FF0000;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",Yes
250250820002,Boston,95.09286412512219,86.0019550342131,92.00391006842621,"Block Group 2, Census Tract 820, Suffolk County",777,98.10606060606061,35,46.87216658103186,10.416666666666668,13.33631417306855,55754,24722,101341,55.01623232452808,Boston,94755,2136,93.50114958407752,IM,I,,M,Yes,2,Low Income and Minority,None,"list(list(c(-71.088331, -71.083724, -71.083553, -71.082922, -71.083251, -71.083919, -71.085862, -71.088319, -71.089399, -71.088331, 42.31461, 42.313236, 42.313186, 42.311984, 42.310604, 42.310576, 42.311689, 42.312895, 42.313257, 42.31461)))","<b style=""color:white;background-color:#FF0000;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#FF0000;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",Yes
250250920004,Boston,97.51710654936461,92.21896383186706,93.88074291300099,"Block Group 4, Census Tract 920, Suffolk County",1044,96.577243293247,90,81.51686941977103,22.727272727272727,18.536067759702146,NA,NA,101341,NA,Boston,94755,2136,93.50114958407752,M,NA,,M,Yes,1,Minority,None,"list(list(c(-71.072011, -71.071569, -71.071426, -71.067367, -71.071256, -71.072299, -71.072011, 42.301464, 42.30243, 42.303407, 42.301007, 42.300055, 42.299937, 42.301464)))","<b style=""color:white;background-color:#FF0000;"">MassEnviroScore:</b> ",NA,"<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",Yes
250250104042,Boston,86.43206256109482,90.9090909090909,66.158357771261,"Block Group 2, Census Tract 104.04, Suffolk County",599,42.332155477031804,16,26.551836094703507,5.555555555555555,9.05812520215034,24000,19628,101341,23.6824187643698,Boston,94755,2136,93.50114958407752,IM,I,,M,Yes,2,Low Income and Minority,None,"list(list(c(-71.091188, -71.090331, -71.087823, -71.087307, -71.088067, -71.091003, -71.091188, 42.340949, 42.342605, 42.342221, 42.34199, 42.34156, 42.340442, 42.340949)))","<b style=""color:white;background-color:#FF0000;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#FF0000;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",Yes
250173251024,Ayer,58.123167155425215,46.138807429130004,54.154447702834794,"Block Group 4, Census Tract 3251.02, Middlesex County",240,26.373626373626376,16,35.552777669262355,3.611738148984198,7.972403482266581,70911,20329,101341,69.97266654167612,Ayer,105047,17947,103.6569601641981,M,,,M,Yes,1,Minority,None,"list(list(c(-71.589679, -71.588954, -71.587451, -71.584833, -71.578028, -71.57762, -71.57106, -71.564471, -71.573092, -71.575681, -71.575814, -71.578683, -71.587321, -71.590482, -71.589679, 42.557888, 42.55861, 42.558982, 42.558778, 42.557035, 42.557617, 42.556257, 42.557439, 42.55295, 42.551109, 42.551891, 42.551926, 42.553504, 42.554704, 42.557888)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250173114004,Lowell,54.956011730205276,39.76539589442815,56.754643206256105,"Block Group 4, Census Tract 3114, Middlesex County",1596,63.73801916932907,36,57.37595315112421,3.5467980295566504,5.522753415684593,91137,13524,101341,89.93102495534878,Lowell,76205,3337,75.1966134141167,M,,,M,Yes,1,Minority,None,"list(list(c(-71.364345, -71.350102, -71.347067, -71.348579, -71.354609, -71.35398, -71.349676, -71.349103, -71.356928, -71.363103, -71.363847, -71.364345, 42.636698, 42.637828, 42.638296, 42.637716, 42.635898, 42.635008, 42.636048, 42.633405, 42.632814, 42.633677, 42.635461, 42.636698)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250235105013,Brockton,57.92766373411534,30.029325513196483,82.81524926686217,"Block Group 3, Census Tract 5105.01, Plymouth County",1181,61.70323928944619,53,49.36598018878993,7.714701601164483,6.951640442953449,131917,36348,101341,130.17140150580713,Brockton,77089,3853,76.06891583860431,M,,,M,Yes,1,Minority,None,"list(list(c(-71.041056, -71.034188, -71.031916, -71.031165, -71.025326, -71.025246, -71.035014, -71.035473, -71.03727, -71.037044, -71.035214, -71.041056, 42.111169, 42.113872, 42.110186, 42.109361, 42.105018, 42.104947, 42.100887, 42.100864, 42.101003, 42.102624, 42.106005, 42.111169)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250214203021,Randolph Town,84.04692082111437,75.52297165200392,75.13196480938417,"Block Group 1, Census Tract 4203.02, Norfolk County",925,79.53568357695615,25,34.828149534535996,5.88235294117647,7.8456390609228475,NA,NA,101341,NA,Randolph,103129,11732,101.76434019794556,M,NA,,M,Yes,1,Minority,None,"list(list(c(-71.05654, -71.053849, -71.05368, -71.0531, -71.05338, -71.05342, -71.05334, -71.05221, -71.05018, -71.04937, -71.04707, -71.04668, -71.05059, -71.05186, -71.05257, -71.05096, -71.05156, -71.051981, -71.05232, -71.054548, -71.053671, -71.053927, -71.056511, -71.063521, -71.05654, 42.16543, 42.165471, 42.16434, 42.16331, 42.16294, 42.16248, 42.16135, 42.1615, 42.16184, 42.16225, 42.16234, 42.15452, 42.15434, 42.15499, 42.15349, 42.15257, 42.1523, 42.152486, 42.1525, 42.152302, 42.15132, 
42.151195, 42.153815, 42.160915, 42.16543)))","<b style=""color:white;background-color:#FF0000;"">MassEnviroScore:</b> ",NA,"<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",Yes
250277163002,Clinton,44.14467253176931,21.818181818181817,68.11339198435972,"Block Group 2, Census Tract 7163, Worcester County",773,32.31605351170568,86,80.5791536316931,8.285163776493256,7.563557251539567,104968,53785,101341,103.57900553576538,Clinton,93849,9486,92.60713827572256,M,,,M,Yes,1,Minority,None,"list(list(c(-71.682162, -71.680164, -71.67615, -71.668204, -71.667194, -71.666411, -71.668184, -71.672969, -71.678873, -71.681756, -71.681731, -71.681715, -71.681733, -71.682105, -71.682162, 42.415426, 42.420372, 42.419726, 42.419647, 42.419528, 42.419437, 42.416821, 42.41574, 42.410444, 42.410247, 42.410574, 42.410784, 42.412215, 42.413712, 42.415426)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250214131004,Norwood,71.00684261974585,62.4633431085044,61.681329423264906,"Block Group 4, Census Tract 4131, Norfolk County",875,49.490950226244344,114,118.81498222025705,19.860627177700348,19.520717626440607,85039,42396,101341,83.91371705430181,Norwood,97110,7541,95.82498692533132,M,,,M,Yes,1,Minority,None,"list(list(c(-71.204236, -71.201786, -71.199114, -71.19878, -71.19296, -71.19217, -71.18893, -71.1908, -71.19249, -71.19508, -71.19743, -71.19845, -71.204661, -71.204236, 42.181659, 42.183504, 42.190114, 42.189, 42.18843, 42.18911, 42.18685, 42.18562, 42.18594, 42.18512, 42.18219, 42.17907, 42.18057, 42.181659)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250214103003,Foxborough,40,74.27174975562072,17.086999022482892,"Block Group 3, Census Tract 4103, Norfolk County",131,10.59013742926435,0,14,0,3.7940379403794036,174531,53910,101341,172.22150955684273,Foxborough,108559,6637,107.12248744338422,,,,,No,0,,None,"list(list(c(-71.230398, -71.22767, -71.2223, -71.21765, -71.2142, -71.2114, -71.20518, -71.20087, -71.1974, -71.19563, -71.19352, -71.192629, -71.208503, -71.21158, -71.223893, -71.228652, -71.237129, -71.230398, 42.064252, 42.06431, 42.062749, 42.06301, 42.06285, 42.06371, 42.06251, 42.06091, 42.05796, 42.055541, 42.05367, 42.051825, 42.045627, 42.044428, 42.039618, 42.043399, 42.053209, 42.064252)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250173742001,Newton,0.9775171065493646,49.93157380254154,0.2541544477028348,"Block Group 1, Census Tract 3742, Middlesex County",143,11.74055829228243,0,14,0,3.0973451327433628,240918,27442,101341,237.73004016143514,Newton,184989,6970,182.54112353341688,,,,,No,0,,None,"list(list(c(-71.209663, -71.206255, -71.207194, -71.206173, -71.203343, -71.20143, -71.202843, -71.202011, -71.204084, -71.207731, -71.208569, -71.209663, 42.319199, 42.321794, 42.323213, 42.327839, 42.327004, 42.322772, 42.321832, 42.319177, 42.3192, 42.319356, 42.319308, 42.319199)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250250404012,Boston,61.348973607038126,96.32453567937439,29.32551319648094,"Block Group 2, Census Tract 404.01, Suffolk County",113,18.739635157545607,26,47.634021455258214,7.365439093484419,13.328483615239675,170260,19562,101341,168.00702578423343,Boston,94755,2136,93.50114958407752,,,,,No,0,,None,"list(list(c(-71.067907, -71.068217, -71.067489, -71.06497, -71.064259, -71.063092, -71.061873, -71.064207, -71.061885, -71.061079, -71.059795, -71.062994, -71.064059, -71.067115, -71.070545, -71.067907, 42.374627, 42.375124, 42.375265, 42.377305, 42.376844, 42.374689, 42.375951, 42.37283, 42.371107, 42.370578, 42.368767, 42.368391, 42.369001, 42.371816, 42.372356, 42.374627)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250056302012,North Attleborough Town,53.62658846529814,62.65884652981427,34.40860215053764,"Block Group 2, Census Tract 6302.01, Bristol County",119,6.204379562043796,50,61.07372593840988,6.87757909215956,8.216461573293243,158567,22042,101341,156.46875400874276,North Attleborough,109426,6738,107.97801482124707,,,,,No,0,,None,"list(list(c(-71.29606, -71.29564, -71.294656, -71.29289, -71.292168, -71.291308, -71.289588, -71.286047, -71.279016, -71.277315, -71.27514, -71.268739, -71.291074, -71.296414, -71.29606, 41.969244, 41.970888, 41.978856, 41.993491, 41.996186, 41.994728, 41.988142, 41.990443, 41.99196, 41.993404, 41.996205, 41.9873, 41.971861, 41.968163, 41.969244)))","<b style=""color:white;background-color:#053061;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#053061;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",No
250138013004,Springfield,98.65102639296187,99.35483870967742,92.19941348973607,"Block Group 4, Census Tract 8013, Hampden County",560,86.82170542635659,0,14,0,6.572769953051644,35580,8431,101341,35.109185818178226,Springfield,51339,2156,50.659654039332544,IM,I,,M,Yes,2,Low Income and Minority,None,"list(list(c(-72.581786, -72.571737, -72.566928, -72.569692, -72.57017, -72.570803, -72.567544, -72.567885, -72.567508, -72.569898, -72.571701, -72.573535, -72.57704, -72.581639, -72.581786, 42.115454, 42.123468, 42.126366, 42.122802, 42.121486, 42.119186, 42.118847, 42.116278, 42.115757, 42.113135, 42.115868, 42.116162, 42.118213, 42.11533, 42.115454)))","<b style=""color:white;background-color:#FF0000;"">MassEnviroScore:</b> ","<b style=""color:white;background-color:#FF0000;"">Median Household Income:</b> ","<b style=""color:white;background-color:#053061;"">Limited English Households:</b> ","<b style=""color:white;background-color:#053061;"">Tribal Territory:</b> ",Yes
