GEOID,GEOID_TRACT,COSUB,COUNTYFP,PTRAF,EXPpctilePTRAF,PM25,EXPpctilePM25,OZONE,EXPpctileOZONE,NO2,EXPpctileNO2,DWATER,EXPpctileDWATER,PWS,CancerRisk,EXPpctileCancerRisk,DSLPM,EXPpctileDSLPM,Respiratory HI,EXPpctileRespHI,cleanup_score,EFFCTpctileCleanup,gwater_score,EFFCTpctileGrndWater,BWPScore,EFFCTpctileBWPMAJOR_PT,SWScore,EFFCTpctileSW,IL_count,EFFCTpctileIL,High blood pressure among adults,SPpctileHPRSSR,Coronary heart disease among adults,SPpctileHRTDIS,Chronic obstructive pulmonary disease among adults,SPpctileCOPD,Cancer (non-skin) or melanoma among adults,SPpctileCANCER,pedAsthmaPrevalence,SPpctileAsthmaPed,BLL,SPpctileBLL,LBW,SPpctileLBW,PMR,SPpctilePMR,HSlesspctE,SEpctileHS,hhburden,SEpctileHHB,limitEngpctE,SEpctileLEP,TotalPopE,TotalHHE,povHHpctE,SEpctilePOV,unemploypctE,SEpctileEMP,AnnFreqWeight,CLIMpctilDrought,AIAmean,CLIMpctilFIRE,BldFloodPct,PopFloodPct,CLIMpctilFLD,HeatEvents,CLIMpctilHEAT,AvgExposure,AvgEffect,AvgClimate,AvgSensitivePops,AvgSocioEconFacts,AvgEffect0_5,AvgClimate0_5,PollutionBurden,PopCharacteristics,PollutionBurden10,PopCharacteristics10,MassEnviroScoreRaw,MassEnviroScore,NAME,minorityPctE,medHHincE,medHHincMA,medHHincMUNIPCT,medHHincMUNIE,medHHincMAPCT,UBA
250173839031,25017383903,Framingham,017,2685437.7706628097,33,6.850827397260274,84.3113032736257,60.3818,31.809759110562077,5.521126046416597,39.32628280454367,0,0,FRAMINGHAM WATER DEPT. (MWRA),24.987585241965665,51.59198113207547,0.14760388582387146,47.346698113207545,0.24972829575996372,47.484082973916614,0,0,6,40.75537988581467,0,0,0,0,0,0,29.9,39.22305764411028,5.4,38.721804511278194,5,31.57894736842105,9.3,59.08521303258145,8.88501404494382,28.344760039177274,NA,NA,NA,NA,204,24.6592317224287,9.397944199706314,67.11632453567937,10.638297872340425,35.886349598517604,0,0,999,355,22.860020140986908,87.11632453567938,5.090909090909091,62.6197458455523,4.2631578947368425,51.018010963194996,-5.212034141992186e-6,81.61707126076743,1.4209591474245116,0.7058866731338049,64.52437106918238,150.5,81.32341425215348,41.858763425991384,8.151075977162934,69.62071688632457,36.93550238633282,50.54774890308573,4.075537988581467,34.810358443162286,40.37232992886757,43.74162564470927,5.253204449398769,4.80705414791547,25.252438238330356,50.146627565982406,"Block Group 1, Census Tract 3839.03, Middlesex County",41.64164164164164,126750,103960,103.32724124663332,107419,121.921893035783,No
250173631061,25017363106,Acton,017,1645418.6255560385,20,6.357731506849315,35.14515132798024,59.1004,11.179740580605312,4.777610833681374,29.612220916568745,4.049167533818938,89.59618062462701,"ACTON WATER SUPPLY DISTRICT, CONCORD WATER DEPT",24.11077940495805,39.20990566037736,0.12558325344849114,34.139150943396224,0.24792717534924383,46.21072088724584,12,38.441363806669166,6,40.75537988581467,0,0,0,0,0,0,28.5,27.192982456140353,4.8,22.807017543859647,4,15.350877192982457,8.5,45.23809523809524,13.281068074206319,74.29970617042116,15.8,60,NA,NA,173.1,16.542750929368,0.4251700680272109,15.757575757575756,10.588235294117647,35.51575046324892,6.2682215743440235,69.5405669599218,1666,686,4.621848739495799,41.60312805474096,5.325443786982249,64.0078201368524,4.2631578947368425,51.018010963194996,-5.305267102077146e-6,82.30227094753329,0,0,0,159.66666666666666,93.20673453406421,38.13663386760009,15.839348738496767,56.63175411119812,37.34734707583812,45.28496827446797,7.9196743692483835,28.31587705559906,37.18609264622377,41.31615767515305,4.838614657342788,4.540503563847235,21.969747095748396,38.51417399804497,"Block Group 1, Census Tract 3631.06, Middlesex County",60.984393757503,176822,103960,152.20277029626777,158230,170.08657175836862,No
250173586006,25017358600,Lexington,017,4530246.355023774,52,6.5391589041095894,48.48672019765287,60.5581,35.08338480543545,5.858955470545562,43.81120250685468,0.9095022624434389,69.64392281678934,"HANSCOM AFB, LEXINGTON WATER DEPT.    (MWRA), LINCOLN WATER DEPT",24.681421160152706,46.61949685534591,0.1544918150918552,51.33647798742138,0.26788259649408225,59.950708564386936,19,64.70588235294117,0,0,6,81.44087705559906,6,96.81329423264907,0,0,29,31.76691729323308,4.8,22.807017543859647,3.7,11.528822055137844,9.1,54.824561403508774,7.4129335106382985,12.223310479921645,NA,NA,NA,NA,124,6.3816604708798,2.6490066225165565,33.97849462365591,10.085836909871244,32.489190858554664,0,0,867,355,18.33910034602076,82.32649071358749,0,0,4.2631578947368425,51.018010963194996,-3.2078447488770638e-6,62.999216914643696,1.41643059490085,4.452356525838934,83.19575471698113,148.66666666666666,77.8778386844166,50.86648921673582,48.59201072823786,68.7727053198091,23.25538154109013,29.758835239159612,24.29600536411893,34.38635265990455,54.77442362037965,26.50710839012487,7.1271894979260715,2.913040003839153,20.761788122400933,34.271749755620725,"Block Group 6, Census Tract 3586, Middlesex County",52.01845444059977,197708,103960,229.361292804925,238444,190.1769911504425,No
250173501081,25017350108,Somerville,017,17450094.350183997,95,6.567958904109589,51.51327980234712,63.754400000000004,70.35206917850525,10.463429994760864,95.96553074813944,0.32580037664783423,65.46648100258604,"MEDFORD WATER DEPT. (MWRA), SOMERVILLE WATER DEPT. (MWRA)",28.588493947950294,96.83569182389937,0.3246951964354049,87.95204402515722,0.3419872794516898,91.25077017868145,7,11.35256650430873,0,0,0,0,0,0,0,0,25.4,13.533834586466165,4.2,12.656641604010025,5.1,33.771929824561404,4.9,11.278195488721805,12.278161592505853,65.64152791381,13.3,51.5,2.41,52.5,268.2,47.7695167286245,26.968973747016705,92.35581622678397,15.476190476190476,59.97529339098209,15.11627906976744,86.02150537634408,2419,946,20.504340636626704,84.75073313782991,2.391904323827047,39.74584555229717,4.2631578947368425,51.018010963194996,0,0,0,0,0,132.66666666666666,50.31323414252154,81.79198334491448,2.270513300861746,25.332811276429133,36.08145576827424,72.56983873684744,1.135256650430873,12.666405638214567,47.796822816779965,54.32564725256084,6.219271534009184,5.970201704087829,37.13030551052656,81.7008797653959,"Block Group 1, Census Tract 3501.08, Middlesex County",70.77304671351799,71563,103960,127.5221238938053,132572,68.83705271258177,Yes
250173011023,25017301102,Townsend,017,748176.1218191782,7,5.658210958904109,7.906114885731934,59.8982,18.221124150710317,2.528925406542491,3.4077555816686247,5.146245059288537,92.54028247463695,TOWNSEND WATER DEPARTMENT,21.369334709303715,18.730345911949687,0.06703443110549538,6.191037735849057,0.19819833290574548,12.343397001437667,1,0.44960659423004873,0,0,0,0,0,0,2,64.86803519061584,30.2,41.79197994987469,5.6,44.799498746867165,5.9,49.49874686716792,9.4,61.152882205513784,11.707196287574456,59.25563173359451,NA,NA,3.25,78.4,265.8,46.6542750929368,4.060913705583756,43.655913978494624,13.766233766233766,51.760345892526246,0,0,1675,568,11.044776119402986,68.09384164222874,15.804878048780488,94.19354838709677,4.302631578947369,85.5324980422866,-7.392035190769453e-6,91.93422083007047,0.4775549188156638,0.5042232648510101,61.89072327044025,138.78125,58.00704776820673,20.79250721774803,13.063528356969178,74.34112247775101,54.50757351370784,51.54072998006927,6.531764178484589,37.17056123887551,32.24741631755406,53.024151746888556,4.195999368365936,5.827171826326714,24.450809302626666,47.27272727272727,"Block Group 3, Census Tract 3011.02, Middlesex County",7.940298507462687,155104,103960,116.89880723355137,121528,149.1958445555983,No
250173141011,25017314101,Dracut,017,3408423.3895132137,41,6.091520547945206,19.641754169240272,58.5781,6.856084002470661,4.510563023179827,25.930278104191146,0,0,DRACUT WATER SUPPLY DISTRICT,26.69023946999391,70.85298742138365,0.11564945736412066,27.20125786163522,0.256974782098053,52.495378927911275,0,0,0,0,0,0,0,0,2,64.86803519061584,29.6,36.65413533834587,5.5,42.10526315789473,5.9,49.49874686716792,8.4,43.48370927318296,16.639177858573866,88.46229187071498,NA,NA,NA,NA,339.6,69.3928128872367,10.733844468784227,71.18279569892472,17.269076305220885,68.19024088943793,0,0,1435,451,0.20905923344947736,11.006842619745845,1.2195121951219512,27.292277614858264,4.2631578947368425,51.018010963194996,-3.9579710591941164e-6,71.123727486296,0.273972602739726,0.3350632419528631,59.414308176100626,168.5,98.31636648394675,30.49721756085403,12.973607038123168,69.9681032773846,54.932826565757196,35.53443136459335,6.486803519061584,34.9840516386923,35.98403635930396,45.23362896517527,4.682204377183066,4.971020179004605,23.27533244120071,43.26490713587488,"Block Group 1, Census Tract 3141.01, Middlesex County",42.4390243902439,135637,103960,109.69218930357829,114036,130.4703732204694,No
250173114004,25017311400,Lowell,017,5800974.633009342,60,6.147227397260274,22.112415071031503,58.36,4.694255713403336,6.455048361363851,52.95730513121818,1,71.55361050328227,LOWELL REGIONAL WATER UTILITY,24.80450998996966,48.54559748427673,0.1459919229565735,46.69811320754717,0.2764798746813338,66.62559047032245,11,37.31734732109404,3,0.04391743522178305,2,0.9397024275646046,0,0,4,83.65591397849462,26.7,17.293233082706767,4.2,12.656641604010025,4.2,18.1077694235589,5.5,16.791979949874687,11.128858781481172,53.10479921645446,18.2,66.9,2.46,54.8,253.3,41.5737298636927,4.8942598187311175,48.7781036168133,18.265895953757223,72.01976528721433,6.376518218623482,69.75562072336265,2377,988,9.148397976391232,62.600195503421304,1.571594877764843,31.26099706744868,4.2631578947368425,51.018010963194996,-1.2241498675460442e-6,39.70242756460454,14.44866920152091,8.699007407302242,89.26886792452831,179,99.92169146436962,46.648360947635204,24.39137623247501,69.97774947917436,35.15351914253719,56.882936439652056,12.195688116237505,34.98887473958718,46.916461901729946,46.018227791094624,6.104719912040229,5.057244890249223,30.873063581568132,67.17497556207233,"Block Group 4, Census Tract 3114, Middlesex County",60.1177955405974,94936,103960,75.66179299730665,78658,91.31973836090805,No
250092171022,25009217102,Beverly,009,4983788.977192956,55,6.106706849315069,20.25941939468808,66.2163,95.05867819641755,5.1705366269003,34.64551508029769,0,0,"BEVERLY WATER DEPT, WENHAM WATER DEPT.",23.126444326117443,29.127358490566035,0.14012260503604707,42.924528301886795,0.23474022505509431,36.8042719244198,15,59.34807043836643,9,66.05182257356171,2,0.9397024275646046,0,0,2,64.86803519061584,33.5,68.734335839599,6.8,75.12531328320802,6.2,55.388471177944865,11.4,90.28822055137844,5.403315632112098,3.0362389813907935,11.3996021741775,44.8,NA,NA,278.799930205996,52.1065675340768,2.869757174392936,35.562072336265885,19.9203187250996,77.8875849289685,0.7276507276507277,44.770283479960895,2507,962,2.661752661752662,28.035190615835777,3.389830508474576,49.01270772238514,4.2631578947368425,51.018010963194996,-3.949297198341204e-6,71.02584181675803,0,0,0,75.66666666666667,13.21456538762725,39.227471423534496,38.24152612602172,33.81460454189507,55.63987819537113,47.05356781668324,19.12076306301086,16.907302270947536,37.627768378746445,51.34672300602719,4.896085031912886,5.6428281795659405,27.62776658762904,57.55620723362659,"Block Group 2, Census Tract 2171.02, Essex County",30.67411248504188,100500,103960,102.00461716044633,106044,96.67179684494036,No
250092671032,25009267103,Salisbury,009,1207550.0857980943,14,5.889375342465754,13.588634959851762,64.3716,80.91414453366276,4.532364299386001,26.165295730513122,2,85.45852397055899,SALISBURY WATER DIVISION,23.675803329651618,34.414308176100626,0.09617215581144554,19.00550314465409,NA,NA,0,0,0,0,0,0,0,0,0,0,36.1,86.46616541353383,7,79.07268170426065,6.8,66.66666666666666,12.4,95.11278195488721,5.29852921690738,2.6640548481880506,0,0,NA,NA,357,73.0483271375465,2.932254802831143,36.18768328445748,19.337016574585636,75.9728227300803,0,0,1110,618,5.045045045045045,44.39882697947214,7.671232876712329,76.0117302052786,4.2631578947368425,51.018010963194996,-3.329467862365121e-5,99.9412685982772,74.06989853438557,91.37959840377987,99.78380503144653,60,8.594361785434613,39.07805864504876,0,64.83436159458833,57.57581110358327,46.5142126398577,0,32.417180797294165,35.74761972117146,52.04501187172049,4.651442096741542,5.719567723165417,26.604238082695794,54.74095796676441,"Block Group 2, Census Tract 2671.03, Essex County",3.6036036036036037,116442,103960,89.80473258945749,93361,112.00654097729897,No
250173834022,25017383402,Framingham,017,3213346.528347826,40,6.905024657534247,88.69672637430513,60.6002,35.82458307597282,6.763793303646255,58.108108108108105,0,0,FRAMINGHAM WATER DEPT. (MWRA),25.298694391417346,54.83490566037735,0.17708776525115422,60.94732704402516,0.2675898099776917,59.47833230642843,16,60.28475084301237,0,0,0,0,0,0,0,0,29.5,35.83959899749373,5.7,47.368421052631575,6.8,66.66666666666666,6.4,23.872180451127818,9.579600322720784,37.06170421155729,25.7,79.8,2.36,50.7,281.5,53.2837670384139,18.142734307824593,84.7702834799609,7.092198581560284,15.194564546016059,38.58156028368794,97.88856304985337,1835,705,14.23076923076923,75.48387096774194,0,0,4.2631578947368425,51.018010963194996,-1.5182826286030134e-6,43.32419733750979,0,0,0,151,81.89115113547378,49.736247821152126,12.056950168602473,44.05833985904464,49.32404230223637,54.66745640871445,6.0284750843012365,22.02916992952232,38.89694641748784,51.99574935547541,5.061229122728119,5.7141539421373375,28.920642343697182,61.798631476050836,"Block Group 2, Census Tract 3834.02, Middlesex County",68.5558583106267,67288,103960,103.32724124663332,107419,64.7248941900731,Yes
250173302022,25017330202,North Reading,017,3316397.431489914,41,6.328679452054795,34.280420012353304,61.3758,46.75725756639901,4.923097054289478,31.296513905209554,0,0,NORTH READING WATER DEPT.,25.694835760493778,60.08254716981132,0.16341495261797057,55.73899371069182,0.25897220678171,54.01519819264736,0,0,9,66.05182257356171,2,0.9397024275646046,0,0,3,76.26588465298143,28.2,24.93734335839599,5,28.25814536340852,4.9,29.761904761904763,9.2,57.14285714285714,10.811316308985543,50.871694417238004,NA,NA,NA,NA,227.4,32.5278810408922,0,0,18.209876543209877,71.89623224212477,4.247104247104247,62.697947214076244,1032,518,0,0,0,0,4.2631578947368425,51.018010963194996,-4.865420831323895e-6,79.36570086139389,7.288629737609329,4.1170215193771975,82.44889937106919,142.5,65.3680501174628,40.39636631963905,28.651481930821546,69.55016532828022,37.2499710141161,26.918835891240203,14.325740965410773,34.77508266414011,44.748594974594965,32.08440345267815,5.822639382940348,3.5259655403146835,20.530425817926822,33.50928641251222,"Block Group 2, Census Tract 3302.02, Middlesex County",12.209302325581394,84524,103960,142.13928434013081,147768,81.30434782608695,No
